doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,char_id,role_name,alias_names,role_type_raw,role_type_inferred,gender_inferred,age_inferred,status_identity,personality_tags,behavior_tags,speech_style,narrative_function,line_count,scene_coverage,scene_count_present,centrality_hint,evidence,source_line,raw,confidence,llm_error,role_note
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,pdf_01000000__01004014___d6eca0fe85__char__98e42ad287,翠香,,花旦,花旦,女,少女,丫鬟,活泼；机灵；忠诚,传书；试探；通风报信,俏皮；直率；略带狡黠,配角,136,1；2；3,3,1.0,"翠香（内白）走吓! 翠香（西皮原板）在闺阁奉了姑娘命,她命我书馆下书来。将身儿来至在书馆外,尊一声相公开门来。 翠香（西皮原板）一见相公把门关,倒叫翠香着了慌。不言不语一旁站,问我一言答一番。 翠香（白）有坐有坐。咳,你左看右看,你可认识我? 翠香（白）你在大会场中,见过什么人? 翠香（白）那小姐身后? 翠香（白）那不是丫鬟。 翠香（白）那是一个梅香。 翠香（白）我叫翠香,可就不对你说。 相公（白）哦,她叫翠香,就是不对我说。 翠香（白）我这个“香”,是五味之“香”。 翠香（白）正是。 相公（白）哎吓,翠香吓,翠香吓,你倒占了一个好响亮的名儿吓。 翠香（白）奉了姑娘之命,前来与你下书来了。",9,翠香：花旦,0.95,,
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,pdf_01000000__01004014___d6eca0fe85__char__4dbc7fe4f9,小姐,,旦,旦,女,青年,千金小姐,多情；含蓄；矜持,相思；传书；等待,文雅；含蓄；感叹,主角,16,2；3,2,0.1799,"相公（白）哦,在大会场中,见过一位千金的小姐。 翠香（白）那小姐身后? 相公（白）哦,你家小姐,命你下书来了? 相公（白）拿来我看。哎吓,她家小姐命她下书来了。待我谢天谢地。 相公（白）你岂有此理。你家小姐,命你下书来了。你把书信失掉了?真真岂有此理。 （小姐上。） 小姐（西皮慢板）大会场与相公相见一面,掉翠花引得我好不惨然。将身儿坐至在二堂以上,等翠香她到来细问端详。 小姐（白）吓，回来了。 小姐（白）那相公见了我的书信，还是喜吓，还是恼吓？ 翠香（白）相公见了你那书信，欢喜不停，还有回书一封。小姐观看。 小姐 （白） 翠香打坐。 翠香（白）小姐,这封书信,好是不好? 小姐（白）好倒是好。见书不见人,也是枉然。 小姐（白）就是。命你去请。 小姐（白）翠香,为何去而复转?",11,小姐：旦,0.95,,
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,pdf_01000000__01004014___d6eca0fe85__char__75dcd83458,老夫人,,老旦,老旦,女,老年,老夫人,威严；警觉；关心女儿,查问；叫门；探病,直接；命令式；关切,配角,36,3,1,0.3451,"翠香（白）非是我去而复返,老夫人知晓,与我大大的不便。 翠香（白）慢着,待我看看老夫人在与不在。 相公（白）老夫人要在怎么样? 翠香（白）老夫人要在,我这里咳嗽,你就溜。 翠香（白）若是老夫人不在,我就把你拉进来。 翠香（白）人家好容易把人请得来了。我说进来,她说出去。老夫人不在,待我来呼唬呼唬他。 相公（白）不是老夫人在么? 相公（白）老夫人不在,你怎么咳嗽? 老夫人（西皮快板）将身来在绣阁内,叫声翠香开门来。 老夫人（白）开门来。老夫人叫门,为何这样慢腾腾的! 翠香（白）老夫人来了。 翠香（白）参见老夫人。 老夫人（白）你家小姐病体如何?",13,老夫人：老旦,0.95,,
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,pdf_01000000__01004015___871e6f9883__char__235ca2f915,周凤英,,旦,旦,女,青年,黑店女大王，周李氏之女,豪爽；直率；冲动；天真；情窦初开,持刀行凶；听墙根；逼问身份；见色心喜；撒娇求母,粗犷直白；带江湖气；语气多变（凶狠、好奇、娇羞）,主角,36,2；3,2,0.8137,"周凤英（内西皮导板）在后店我听娘言讲一遍；周凤英（白）吠,你这女子姓甚名谁,我这宝刀虽快不杀无名之人；周凤英（唱）见相公只生得十分俊雅,倒把我大王爷活活喜煞；周凤英（白）妈吓,儿拜天地去。",5,周凤英：旦,0.95,,
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,pdf_01000000__01004015___871e6f9883__char__b4ba184e77,李氏,,丑,丑,女,老年,黑店老板娘，周凤英之母,老练；狡诈；贪财；心狠手辣；市侩,开店揽客；劝酒下药；杀人越货；察言观色,油滑；带数板；假意殷勤；江湖切口,配角,48,1；2；3,3,1.0,"李氏（数板）开店打伙，终日受奔波。有人住着我的店，不死三更见阎罗；李氏（白）不妨事,我们新安驿风俗,如有客官到店须敬三大盏；李氏（白）敬相公当朝一品。",7,李氏：丑,0.95,,
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,pdf_01000000__01004015___871e6f9883__char__590fed4f40,罗雁,,旦,旦,女,青年,赵美容的丫鬟，女扮男装,忠诚；羞涩；笨拙；天真；易紧张,模仿男子行走；结巴改口；主仆相称练习；感叹小姐美貌,结巴；犹豫；低声下气；带感叹,配角,37,2；3,2,0.9118,"罗雁（白）只是我叫不出口；罗雁（白）来的敢是小......；罗雁（白）是,小妹小妹；罗雁（唱）中途路我这里仔细观看,看小姐容貌儿好似天仙。",9,罗雁：旦,0.9,,
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,pdf_01000000__01004015___871e6f9883__char__92eb3301aa,赵美容,,旦,旦,女,青年,闺阁小姐，逃难中,端庄；聪慧；果断；善于教导；悲伤,女扮男装；教导罗雁行走；练习兄妹称呼；流泪感叹,文雅；清晰；带教导语气；唱词抒情,主角,37,2；3,2,0.8235,"赵美容（内西皮导板）赵美容出门来泪流满面；赵美容（白）你扮上男子，须要学男子行走才是；赵美容（白）兄妹相称；赵美容（唱）正行走睁双睛举目观望,又只见大路牌挂在面前。",11,赵美容：旦,0.95,,
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,pdf_01000000__01004016___8e04e3a822__char__049a62ab9c,刘禄敬,,丑,丑,男,中年,官员（清官）,谨慎；好奇；自以为是；幽默,询问；审案；调侃,口语化；带疑问语气；诙谐,主角,18,2,1,1.0,"（白）哦呵且住,想我刘家坟上,哪有什么妇人在此,哭哭啼啼,哦哦哦其中必有原故。 （白）来,住轿。 （白）你们前去问那妇人:因何在此哭哭啼啼? （白）京中来。 （白）来,你们对那妇人言道:说你老爷是清官到了,有何冤枉,叫她亲口诉来。 （白）你这妇人,有何冤枉,一一诉来。有你老爷与你作主。 （白）哒。 （白）世间哪有不是的公婆?公婆打骂,古之常理。头状不准,二状诉来。 （唱）宝贝本是真宝贝,禄敬本是真禄敬。 （唱）上京时,我的妻,年方二八的女裙钗。到如今,我回来,满脸的长皱纹好不丑人。 （唱）有胡须,无胡须,与你何论?",7,刘禄敬：丑,0.95,,
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,pdf_01000000__01004016___8e04e3a822__char__5350ba1219,萧素贞,,花旦,花旦,女,青年（年方二八）,民妇（刘禄敬之妻）,悲苦；坚贞；孝顺；勇敢,哭诉；告状；上坟,唱词为主；哀怨；引用典故,主角,15,2,1,0.925,"（内白）苦吓! （唱）回头来带上了两扇门。我今日里不往别处去,一心心要上刘家的新坟。正走之间泪满腮,想起了古人蔡伯喈:他上京中去赶考,一去赶考不回来。一双爹娘都饿死,五娘子抱土筑坟台。坟台筑起了三尺土,从空中降下一面琵琶来。身背着琵琶描容相,一心心上京找夫回。找到京中不相认,哭坏了贤妻女裙钗。 （唱）哭一声儿夫刘禄敬, （唱）萧素贞这里把头抬,尊一声老爷你哪里来? （唱）坟前里没有关王庙,坟后里没有接官亭。坟东里没有放马场,坟西里没有陷马坑。又不通南北共大道,我的爷吓,你为何到我刘家的新坟? （唱）听说一声清官到, （白）容禀。 （唱）我有心状告无人写,口诉的状词句句真。头一状不把别人告,告的是公婆二双亲。终日里打来每日里骂,我的爷吓,打骂着奴家实实的难忍。 （白）容禀。 （唱）第二状不把别人告,告的是娘舅李大公。他每日三次我家走,挑唆我公婆二双亲。终日里打来每日里骂,打骂着奴家逼我改嫁人。 （白)(唱）啐!我亲夫上京去,",9,萧素贞：花旦,0.95,,
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,pdf_01000000__01004016___8e04e3a822__char__51327ac3f2,二青袍,,丑,丑,男,成年,衙役（随从）,顺从；机械；辅助,引路；传话；回应,简短；重复；口语化,功能性角色,0,,0,0.0,"（同白）呵! 青袍甲（白）禀老爷的话:刘家坟上,有一妇人,在此啼哭。 青袍甲（白）原故。 青袍甲（白）老爷撤料。",11,二青袍：丑,0.9,,
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,pdf_01000000__01005001___8bae4c8a7d__char__b74cd28ad0,薛平贵,,老生,老生,男,中年,征西归来将领，王宝钏之夫,深情；试探；谨慎,问路；试探妻子；交付书信,西皮原板；白口沉稳；含蓄试探,主角,106,1；2,2,1.0,"薛平贵（西皮原板）不分昼夜回家园。在三关辞别了公主代战,一马儿来至在武家坡前。绿阴树下拴了红鬃马,尊一声众大嫂借问一言。",7,薛平贵：老生,0.95,,
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,pdf_01000000__01005001___8bae4c8a7d__char__1d2367a08b,王宝钏,,旦,旦,女,中年,薛平贵之妻，寒窑苦守,坚贞；聪慧；谨慎,挖野菜；试探军官；假意剜菜,西皮慢板；白口含蓄；反问试探,主角,104,1；2,2,0.9819,"王宝钏（西皮慢板）寒窑内来了王氏宝钏。站立在坡前抬头观看,武家坡站定了一位军官:前形好像薛平贵,后影好似儿夫男。我这里假意把菜剜,他问一声答一言。",9,王宝钏：旦,0.95,,
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,pdf_01000000__01005002___c9467a74fd__char__a4637c1ac0,伍员,,老生,老生,男,中年,逃亡将领,谨慎；急躁；落魄,逃亡；求助；隐瞒身份,急促；恳切；唱词豪迈,主角,19,1；2,2,1.0,"（伍员上。）伍员（白）且住。行至此间，前面一带长江，后有追兵到此，这便如何是好。呜呼呀！看那旁有一打渔小舟，等他到来，再做道理。伍员（白）船家前来，渡我过江。伍员（白）多把银两与你。伍员（白）我乃是被难之人，老丈行个方便吧。（伍员上船。）伍员（白）老丈快快催舟。伍员（白）请问老丈，此话因何而起？伍员（白）原来如此。伍员（白）我若说出名姓，恐你走漏我的消息。伍员（内西皮导板）豪杰打马奔吴国，（伍员上。）伍员（西皮流水板）龙离沧海虎离窝。伍员（白）非也。行路之人,肚中饥饿,望求娘行周济一碗半碗充饥。",7,伍员：老生,0.95,,
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,pdf_01000000__01005002___c9467a74fd__char__31638d7fa8,渔父,,丑,丑,男,老年,渔夫,淳朴；慷慨；神秘,打渔；渡人；解梦,直率；简洁；方言化,配角,8,1,1,0.439,渔父（内白）打鱼吓。（渔父上。）渔父（白）打渔船不渡人。渔父（白）我们是不爱财的。渔父（白）既是被难之人，待我与你搭了扶手。渔父（白）待我扯起蓬来。渔父（白）昨夜三更偶得一梦：斗大红星落舱，故尔来做此歌。渔父（白）请问尊姓大名？渔父（白）你看舟中只有你我二人，但讲何妨。,9,渔父：丑,0.9,,
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,pdf_01000000__01005002___c9467a74fd__char__e631f33369,浣纱女,,正旦,正旦,女,青年,浣纱女,贞洁；善良；谨慎,浣纱；施舍；回避,文雅；唱词抒情；含蓄,配角,9,2,1,0.561,"（浣纱女上。）浣纱女（西皮慢板）光阴似箭日月梭，浣纱女（白）呀!浣纱女（白）想我浣纱女三十未嫁,与寡母同居,哪有余食与将军充饥。浣纱女（白）听你之言,亦非平常之人。请道其详。浣纱女（白）呀!浣纱女（西皮快板）将军打马忙走却,男女交谈理不合。浣纱女（西皮摇板）盖世英雄受折磨。浣纱女（白）将军为何去而复返?浣纱女（白）呀!稍站。",11,浣纱女：正旦,0.9,,
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__char__c7ec23b828,张元秀,,外,外,男,老年,贫苦老人，养父,固执；暴躁；重情；易怒；后悔,打骂养子；与妻争吵；赶子出门；认子被拒,直白；情绪化；多用反问和感叹,主角,121,1；4；5,3,1.0,"张元秀（白）那继保奴才,逃出门去,是我赶他,赶至清风亭上,遇着他娘亲,将那血书,念的一字不差,才叫他领了去了!若是一字有差,慢说是一个人,就是一只鸡犬,也是不能得够吓!",5,张元秀：外,0.95,,
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__char__c6d292073d,周氏,,老旦,老旦,女,老年,贫苦老妇，养母,慈爱；固执；易怒；依赖丈夫,思念养子；与夫争吵；哭闹；寻子,哀怨；直白；多用反问和感叹,主角,97,1；4；5,3,0.7837,"周氏（白）我好好的一个儿子,你今日打明日骂,被你赶出在外,怎不叫我恨吓,怎不叫我恨吓!",7,周氏：老旦,0.95,,
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__char__39b9859c95,张继保,,小生,小生,男,青年,新科状元，薛家之子,冷漠；忘恩；势利；决绝,不认养父母；驱赶老人；摆官威,冷淡；反问；官腔,主角,14,5,1,0.2234,"张继保（白）谁是你的儿子? 张继保（白）你姓什么? 张继保（白）你姓张,我姓薛,怎么我是你的儿子?",9,张继保：小生,0.95,,
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__char__8276a413a0,薛荣,,老生,老生,男,中年,官员或乡绅，张继保生父,稳重；有地位,送子赴考,简洁；正式,配角,1,2,1,0.0071,薛荣（念）我儿去赴考。,11,薛荣：老生,0.8,,
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__char__f56ae17cc0,周桂英,,正旦,正旦,女,中年,薛荣之妻，张继保生母,慈爱；有主见,认子,温和；正式,配角,0,,0,0.0071,（薛荣、周桂英同上。）,13,周桂英：正旦,0.7,,
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__char__e14cce40e0,周小义,,丑,丑,男,中年,地方百姓，张元秀邻居,热心；直爽；善良,报信；引路；关心老人,口语化；亲切；带方言感,功能性角色,22,4；5；6,3,0.1986,"周小义（白）哎呀,你们老两口子,怎样弄得这般光景? 周小义（白）哎吓,现在新科状元老爷,好像我那继保兄弟。",15,周小义：丑,0.9,,
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,pdf_01000000__01005005___45b85eecde__char__06447e59c7,李克用,,净,净,男,老年,沙陀国国王，唐室藩王,刚愎自用；重情义；易反复；有威严,传令发兵；追回原令；摆队相迎；执手相迎；大礼参拜,命令式；感叹式；直白,主角,58,1；2；3；5,4,1.0,"（四文堂、四刀斧手引李克用同上。）李克用（白）什么新闻? 李克用（白）吓,大胆黄巢,欺我唐室无人。太保传令:命二位王娘挂帅,众家太保,以为前站先行,起动四十五万满汉雄兵,前去兴唐灭巢! 李克用（白）且住!想孤当初犯罪,彼时推出取斩,有功不赏,见罪就罚,想孤王发下洪誓大愿,永不出力保唐。太保原令追回! 李克用（白）程恩公到了。太保吩咐摆队相迎。 李克用（白）恩公吓! 李克用（同笑）哈哈哈...... 李克用（白）恩公也苍白了。 李克用（念）堪堪不觉白头发。 李克用（白）恩公请。 李克用（白）吓,恩公,你我执手相迎。 李克用（白）不敢,你是孤的活命之恩人,理当请上,受孤一拜。",5,李克用：净,0.95,,
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,pdf_01000000__01005005___45b85eecde__char__b25af6be5c,程敬思,,老生,老生,男,老年,唐朝官员，李克用的恩公,谦恭；知礼；念旧；忠诚,大礼参拜；问候千岁；递手本；摆宴,谦逊；恭敬；文雅,配角,41,2；3；5,3,0.7597,"李嗣源（白）程敬思叔父。 程敬思（白）吓,千岁! 程敬思（白）几载未见,不觉须发皓白了。 程敬思（念）曾记当年骑竹马, 程敬思（白）白头发。 程敬思（白）千岁请。 程敬思（白）挽手而行。 程敬思（白）千岁请上,学生大礼参拜! 程敬思（白）这就不敢吓,不敢。 程敬思（白）这就不当了。 程敬思（白）岂敢。山遥路远,少来问安,千岁海涵。 程敬思（白）吾主安。 程敬思（白）满朝文武,俱有手本问候千岁金安。 程敬思（白）不敢,摆下就是。",7,程敬思：老生,0.95,,
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,pdf_01000000__01005005___45b85eecde__char__d9adcbe137,二王娘,,正旦,正旦,女,中年,李克用的妃子（二王娘）,直率；有主见；关心军务,询问发兵；持令箭；进帐见恩公,口语化；直接；带唱腔,配角,21,4；5,2,0.3312,"二王娘（西皮摇板）醒来依然在北番。 二王娘（同白）太保为何这等模样? 二王娘（同白）你父王可曾发兵? 二王娘（同白）有这等事,你向前,为娘随后就到。 二王娘（同白）就来的。 二王娘（白）姐姐请。 二王娘（西皮摇板）姐妹二人心喜欢。 二王娘（西皮摇板）十二金钱垂耳边。 二王娘（同白）太保儿过来。 二王娘（同白）前去通禀你父王,说二位王娘要见。 二王娘（白）王姐请。 二王娘（西皮摇板）暂且留他好脸面。 二王娘（西皮摇板）叫声太保听我言。 二王娘（西皮摇板）见了恩公礼相迎。",9,二王娘：正旦,0.9,,
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,pdf_01000000__01005005___45b85eecde__char__f016b02d6d,大王娘,,小旦,小旦,女,中年,李克用的妃子（大王娘）,稳重；识大体；有威严,提议暂退；一同进帐；传令,文雅；带唱腔；商议式,配角,11,4；5,2,0.1558,"大王娘（西皮摇板）昨晚一梦到长安, 大王娘（白）贤妹请。 大王娘（西皮摇板）听说来了程恩官, 大王娘（西皮摇板）头戴金冠点珠翠, 大王娘（白）御妹,既如此说,你我暂退一时。 大王娘（西皮摇板）老大王传令不容见, 大王娘（西皮摇板）怀抱令箭出宫院, 大王娘（白）御妹,程恩公不是外客,你我一同进帐何妨。 大王娘（西皮摇板）姊妹二人进宝帐, 大王娘（西皮摇板）尊声恩官你请起, 大王娘（西皮摇板）一支令箭往下传,",11,大王娘：小旦,0.9,,
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,pdf_01000000__01005005___45b85eecde__char__f516dfdda5,李嗣源,,小生,小生,男,青年,李克用的太保（义子）,忠诚；机敏；孝顺；有担当,报新闻；传令；追回原令；摆队相迎；进帐求兵,恭敬；急切；直白,配角,31,1；2；3；4；5,5,0.5519,"李嗣源（白）没有打得飞禽走兽,打得一桩新闻。 李嗣源（白）今有黄巢造反,将唐王赶至西岐美良。 李嗣源（白）得令。下面听者,父王传令:二位王娘挂帅,众家太保,前战先行,兴起满汉雄兵四十五万,兴唐灭巢!(龙套自两边分上,同喝。) 李嗣源（白）原令追回。 李嗣源（白）程恩公来了。 李嗣源（白）程敬思叔父。 李嗣源（白）众将官摆队相迎!(龙套同允。【吹打】。众人同下。) 李嗣源（白）叔父到。 李嗣源（白）是。 李嗣源（白）宴齐。 李嗣源（白）有请。 李嗣源（白）收队。 程敬思（西皮快二六板）一见圣旨压帐前,回头埋怨李嗣源。我在虎岭寻自尽,谁叫你救我活命还。你父不发人和马,有何脸面回长安? 李嗣源（西皮快二六板）叔父不必泪双流,侄儿进帐把兵求。走上前来忙叩首,父王发兵灭贼囚。",13,李嗣源：小生,0.95,,
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,pdf_01000000__01005006___1bd930fcea__char__ece64c2982,窦娥,,正旦,正旦,女,青年,囚犯、受冤女子,善良；孝顺；坚韧；冤屈,哭诉；哀求；陈述冤情；感恩,哭板；二黄慢板；哀怨；恳切,主角,25,1；2,2,1.0,"窦娥（内白）苦吓! 窦娥（哭）哎呀! 窦娥（二黄慢板）禁妈妈你请上容奴细讲,都只为我婆婆染病在床。有谁知张驴儿天良尽丧,买羊肚下毒药起下不良。",7,窦娥：正旦,0.95,,
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,pdf_01000000__01005006___1bd930fcea__char__f50c02d7f7,蔡母,,老旦,老旦,女,老年,窦娥的婆婆、贫寒老妇,慈祥；贫苦；关爱儿媳；无奈,探望；哭诉；求情；安慰,西皮摇板；二黄摇板；哀伤；恳求,配角,13,1；2,2,0.5143,"蔡母（白）走吓。蔡母（白）不是呵,我是窦娥的婆婆,前来探望于她。蔡母（西皮摇板）听说大娘一声讲,婆媳就要两分张。只哭得婆媳们鲜血上撞。",9,蔡母：老旦,0.9,,
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,pdf_01000000__01005006___1bd930fcea__char__5066eb0a12,禁婆,,丑旦,丑旦,女,中年,监狱看守,贪财；凶恶；欺软怕硬；铁嘴豆腐心,索贿；打骂；威胁；偶尔心软,数板；二黄摇板；粗俗；蛮横,功能性角色,17,1；2,2,0.6,"禁婆（数板）我做禁婆管牢囚,十人见了九人愁。有钱的好应酬,无钱的打不罢来骂不休。禁婆（白）窦娥,我来问你:你到我这监中,日子也不少了。又道是:靠山吃山,靠水吃水。你倒有钱拿点出来,妈妈也好垫补垫补。",11,禁婆：丑旦,0.9,,
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,pdf_01000000__01005006___1bd930fcea__char__ea527521fa,钱惠命,,丑,丑,男,中年,监衙司（监斩官）,官僚；敷衍；草菅人命；见风使舵,监斩；下令；听从上级,简短；命令式；官腔,功能性角色,8,2,1,0.3143,"钱惠命（白）下官监衙司。钱惠命（白）来,时辰可到? 钱惠命（白）窦娥吓窦娥,想你小小年纪,做出这样事来。今日斩了你,下次不可。绑了下去。",13,钱惠命：丑,0.85,,
pdf_01000000__01005007___5e730b94b2,二进宫,01000000,1000000,《戏考》,《戏考》（1000000）,01005007,二进宫,pdf_01000000__01005007___5e730b94b2__char__ac6c5a4201,李艳妃,,正旦,正旦,女,青年至中年,皇妃，后宫高位,端庄；忧虑；优柔寡断,垂帘听政；求助忠臣；悔过自责,文雅；哀婉；恳切,主角,0,,0,0.0,# 《二进宫》 （一名：《击宫门》）,5,李艳妃：正旦,0.9,,
pdf_01000000__01005007___5e730b94b2,二进宫,01000000,1000000,《戏考》,《戏考》（1000000）,01005007,二进宫,pdf_01000000__01005007___5e730b94b2__char__92a11f6444,徐延昭,,净,净,男,中年至老年,定国公，朝廷重臣,忠勇；刚直；沉稳,持铜锤护驾；力保幼主；斥责奸佞,洪亮；慷慨；威严,主角,0,,0,0.0,# 《二进宫》 （一名：《击宫门》）,7,徐延昭：净,0.9,,
pdf_01000000__01005007___5e730b94b2,二进宫,01000000,1000000,《戏考》,《戏考》（1000000）,01005007,二进宫,pdf_01000000__01005007___5e730b94b2__char__99cdb42d1b,杨波,,老生,老生,男,中年至老年,兵部侍郎，后升任首辅,忠义；谨慎；智谋,进宫谏言；调兵遣将；辅佐幼主,沉稳；条理清晰；谦逊,主角,0,,0,0.0,# 《二进宫》 （一名：《击宫门》）,9,杨波：老生,0.9,,
pdf_01000000__01005007___5e730b94b2,二进宫,01000000,1000000,《戏考》,《戏考》（1000000）,01005007,二进宫,pdf_01000000__01005007___5e730b94b2__char__a74500d311,徐小姐,,旦,旦,女,青年,徐延昭之女，将门之后,英武；孝顺；果敢,随父护驾；武艺高强；协助守宫,简洁；刚柔并济；恭敬,配角,0,,0,0.0,# 《二进宫》 （一名：《击宫门》）,11,徐小姐：旦,0.8,,
pdf_01000000__01005007___5e730b94b2,二进宫,01000000,1000000,《戏考》,《戏考》（1000000）,01005007,二进宫,pdf_01000000__01005007___5e730b94b2__char__c07cb5728b,杨四郎,,小生,小生,男,青年,杨波之子，将门之后,英勇；忠诚；热血,随父进宫；领兵护卫；冲锋陷阵,激昂；直率；有力,配角,0,,0,0.0,# 《二进宫》 （一名：《击宫门》）,13,杨四郎：小生,0.8,,
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,pdf_01000000__01005008___a144dc7076__char__d32a6e94ad,苏三,,旦,旦,女,青年,妓女/囚犯,坚贞；善良；痴情,受审；诉冤；认夫,哀婉；恳切；叙事清晰,主角,0,,0,0.0,# 《玉堂春》 （一名：《三堂会审》）,5,苏三：旦,0.95,,
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,pdf_01000000__01005008___a144dc7076__char__a06e1a8799,王金龙,,小生,小生,男,青年,巡按/官员,多情；正直；念旧,审案；相认；庇护,威严；含蓄；动情,主角,0,,0,0.0,# 《玉堂春》 （一名：《三堂会审》）,7,王金龙：小生,0.95,,
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,pdf_01000000__01005008___a144dc7076__char__438f78effc,藩台,,老生,老生,男,中年,省级官员,严肃；公正；谨慎,陪审；询问；判断,官腔；沉稳；简洁,配角,0,,0,0.0,# 《玉堂春》 （一名：《三堂会审》）,9,藩台：老生,0.9,,
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,pdf_01000000__01005008___a144dc7076__char__a26ec30686,臬台,,老生,老生,男,中年,省级司法官员,精明；细致；老练,陪审；追问；分析,官腔；犀利；有条理,配角,0,,0,0.0,# 《玉堂春》 （一名：《三堂会审》）,11,臬台：老生,0.9,,
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,pdf_01000000__01005008___a144dc7076__char__1b12d0e2ab,张公道,,丑,丑,男,中年,衙役/差人,滑稽；势利；机灵,传唤；插科打诨；跑腿,诙谐；俚俗；夸张,功能性角色,0,,0,0.0,# 《玉堂春》 （一名：《三堂会审》）,13,张公道：丑,0.85,,
